273.8908278292649,288.893,307.232,271.03,265.925,244.237,231.317,201.813,224.619,167.205,230.201,207.395,226.851,160.506,206.756,129.247,196.708,101.337,186.661,201.813,252.529,157.157,244.714,120.316,244.714,87.9403,241.365,201.813,279.322,187.3,280.439,215.21,284.904,245.353,289.37,215.21,311.698,197.348,306.116,219.676,306.116,240.887,303.883
283.30620082342,293.485,308.764,279.628,271.811,251.913,236.013,208.031,230.239,172.233,232.549,212.65,236.013,171.078,211.763,138.744,200.215,111.029,187.512,208.031,259.109,164.149,253.335,128.351,255.644,94.8625,256.799,208.031,286.823,195.329,289.133,223.043,290.288,248.449,293.752,225.353,321.467,206.876,313.383,229.972,308.764,250.758,305.3
283.2870031487502,289.926,304.509,270.296,262.94,243.738,227.144,199.86,220.216,165.219,227.144,206.788,225.989,161.754,204.05,130.578,193.658,100.555,185.575,203.324,252.548,157.136,241.001,119.031,235.227,87.8536,229.454,206.788,281.415,187.158,279.106,213.716,282.57,242.584,286.034,220.644,311.437,198.705,302.2,218.335,302.2,239.119,299.89
282.13425958929554,282.639,298.346,265.389,256.946,238.939,223.595,197.539,215.545,164.189,221.295,202.139,220.145,157.289,198.295,126.238,187.945,97.4883,178.745,198.689,245.446,152.689,235.095,113.588,228.195,83.6883,222.445,198.689,273.046,182.589,273.046,210.189,277.646,240.089,281.096,210.189,305.246,192.939,299.496,213.639,297.196,235.489,294.896
275.81075101598196,291.715,305.587,273.727,265.115,246.746,231.388,205.149,225.767,170.298,232.512,210.771,228.015,165.801,207.779,133.199,197.661,102.845,188.667,207.398,254.997,160.18,244.879,124.205,241.506,91.6024,237.009,207.398,284.227,195.031,299.966,220.889,289.848,247.87,289.848,220.889,316.829,206.274,310.084,224.261,306.711,244.497,304.463
269.5868564637379,291.881,312.152,271.003,269.296,244.63,234.133,202.873,227.54,165.512,230.836,209.466,231.935,164.413,209.958,133.645,197.87,106.174,185.783,207.269,258.308,157.82,253.912,122.656,255.011,89.6906,256.11,207.269,286.878,189.687,289.076,217.159,292.372,246.828,294.57,219.356,318.745,203.972,314.35,222.653,311.053,242.432,307.756
274.0187360090547,266.521,274.511,248.65,234.302,225.195,197.443,183.868,187.391,151.478,186.274,192.804,192.976,152.595,170.637,124.671,160.585,101.216,152.766,187.219,219.782,140.308,211.963,104.567,209.729,74.4099,207.496,186.102,244.354,165.998,242.12,188.336,245.471,214.025,252.173,193.921,271.16,174.933,265.576,195.038,267.809,215.142,266.693
271.21239330273977,301.374,315.937,284.791,276.14,259.365,242.975,217.357,236.342,181.981,241.87,221.779,239.659,177.559,218.655,146.606,208.705,116.758,199.861,216.251,263.979,173.137,256.241,137.762,256.241,104.598,252.925,217.357,290.511,202.986,291.617,230.623,296.038,259.365,300.46,231.728,322.57,215.146,318.148,238.361,315.937,258.26,313.726
280.94885103164245,260.446,284.197,243.268,244.116,216.929,207.47,174.558,200.599,142.493,202.889,182.574,204.035,144.783,179.986,116.154,170.825,89.8151,159.373,175.703,228.083,132.186,218.922,95.541,216.631,64.6213,213.196,171.122,253.277,157.38,252.132,184.864,259.003,211.203,265.874,179.139,278.471,166.542,278.471,188.3,279.616,208.913,279.616
284.0822022056292,275.429,303.803,259.218,264.433,231.428,232.011,189.742,223.905,157.319,228.537,194.373,229.695,150.371,207.694,120.265,197.272,93.6321,189.167,189.742,254.012,146.898,243.59,108.685,240.116,76.263,234.327,189.742,279.486,177.004,280.644,203.637,282.96,230.27,286.434,202.479,311.909,188.584,303.803,210.585,301.487,230.27,300.329
286.8056224361719,275.651,303.011,258.115,263.264,231.227,229.361,187.972,222.347,151.732,225.854,191.479,225.854,148.225,205.981,117.829,196.628,88.6033,187.276,187.972,252.742,143.548,241.052,107.308,238.714,73.4057,230.53,192.648,284.307,176.282,294.828,203.17,285.476,230.058,286.645,200.832,313.533,189.141,310.026,206.677,301.842,227.72,299.504
272.699778456089,306.335,321.247,285.216,280.119,257.427,244.55,215.188,241.215,181.842,247.884,222.969,242.326,175.172,225.653,144.049,216.761,114.037,207.868,219.634,269.004,171.838,263.446,135.156,264.557,102.922,265.669,217.411,294.569,202.961,297.904,229.638,300.127,259.65,305.685,228.527,321.247,212.965,322.358,235.196,321.247,257.427,319.023
277.7229751623009,261.787,281.85,242.542,241.097,217.638,202.608,175.753,195.816,144.056,196.948,184.809,199.212,144.056,178.836,115.756,169.78,90.8511,160.723,179.149,225.249,133.868,215.061,96.5112,212.796,64.8146,208.268,179.149,253.549,159.905,254.681,184.809,256.945,211.978,261.474,191.601,281.85,170.093,273.926,188.205,277.322,208.582,275.058
277.00607369875485,306.45,318.127,288.384,276.35,261.286,241.348,218.38,236.832,183.377,243.606,224.025,239.09,175.474,218.766,144.988,209.733,115.631,199.571,220.638,266.188,175.474,257.155,137.084,256.026,104.34,251.51,220.638,292.158,205.96,293.287,231.929,294.416,260.156,301.19,229.671,318.127,214.992,318.127,238.703,315.869,260.156,314.74
