224.9229147974923,199.662,352.938,206.08,330.935,209.747,295.18,184.993,272.26,159.323,265.842,205.163,261.258,211.58,223.669,216.164,198.915,218.915,176.912,189.577,264.925,171.241,221.835,160.239,192.498,151.988,169.577,173.991,267.676,152.905,256.674,160.239,275.01,170.324,287.845,153.822,275.01,141.903,273.176,145.57,288.762,152.905,300.681
225.53851813382124,208.332,287.057,217.525,265.913,224.88,230.979,204.655,204.319,179.833,195.126,225.799,196.964,238.669,162.03,246.943,136.29,253.378,116.065,209.251,198.803,200.058,152.837,193.623,123.419,189.026,98.5977,192.704,200.642,176.156,185.933,179.833,206.157,186.269,220.866,173.398,202.48,163.286,200.642,164.205,216.27,170.64,229.14
211.0363060541953,373.459,273.947,385.502,255.023,394.964,224.915,376.9,196.529,357.115,186.206,411.308,183.626,425.071,144.056,431.953,118.25,438.834,95.0248,397.544,180.185,387.222,137.175,382.061,104.487,376.039,78.6809,382.061,183.626,348.513,185.346,345.932,206.851,351.954,223.195,360.556,184.486,342.491,193.088,339.911,211.152,341.631,224.915
271.8556560309165,423.823,250.143,443.768,232.413,457.066,198.062,440.444,169.251,416.066,159.278,469.255,150.413,479.228,103.872,485.877,73.9535,489.201,47.3589,451.525,147.089,433.796,99.44,424.931,65.0887,417.174,34.0616,433.796,151.521,408.309,144.872,417.174,162.602,428.255,168.143,419.39,154.845,398.336,160.386,408.309,171.467,421.606,170.359
229.30099815090213,413.28,343.226,430.104,327.337,444.124,299.298,421.692,273.128,402.065,265.65,451.601,259.108,461.882,222.657,468.425,195.552,474.967,174.055,436.647,257.239,422.627,215.179,418.888,187.14,414.215,160.97,420.758,261.912,397.391,255.369,399.261,277.801,404.869,299.298,401.13,265.65,385.241,270.324,388.98,288.082,398.326,300.232
207.70328599470932,222.128,287.508,230.594,271.422,236.52,240.098,221.281,217.239,200.963,208.773,237.367,208.773,247.526,179.142,254.299,159.67,259.379,144.43,222.128,211.313,213.662,174.909,207.736,151.203,200.963,130.885,206.889,213.853,195.036,203.693,200.116,219.779,205.196,233.325,192.497,222.319,185.724,217.239,185.724,231.632,191.65,240.098
267.43482388985916,436.921,283.64,457.632,264.018,472.893,229.135,447.821,202.973,423.839,194.252,476.164,181.171,483.794,136.478,490.335,107.045,491.425,79.7932,455.452,182.261,438.011,132.117,428.2,99.4148,419.479,71.0725,436.921,185.532,417.299,183.352,426.02,204.063,438.011,205.153,411.848,197.523,403.128,200.793,411.848,217.144,419.479,225.865
221.6232589959818,277.797,295.628,286.83,274.851,292.25,241.427,275.087,216.133,252.503,209.809,293.154,207.099,299.477,171.868,303.994,146.574,305.801,125.797,277.797,208.906,260.633,165.545,252.503,142.057,243.469,119.473,260.633,215.229,242.566,199.872,247.986,217.036,256.116,228.78,239.856,222.456,233.532,217.036,237.146,231.49,242.566,244.137
234.90309289151563,383.698,322.168,399.018,304.934,410.508,275.252,384.656,252.272,366.463,246.527,414.338,235.037,421.04,197.695,423.912,171.843,429.657,148.864,399.018,235.037,382.741,193.865,374.123,166.098,365.506,141.204,384.656,237.91,359.761,237.91,361.676,262.804,370.293,279.082,363.591,244.612,350.186,253.229,354.016,269.507,362.633,281.954
226.34709303412754,199.969,284.594,208.272,263.374,215.653,228.315,196.278,201.559,170.445,192.333,217.498,193.255,229.492,158.196,236.873,133.286,243.331,112.066,201.814,196.023,189.82,149.893,183.362,120.369,177.826,96.3812,186.13,198.791,165.832,183.107,170.445,201.559,176.903,217.243,164.909,199.714,153.838,198.791,155.683,213.553,162.142,226.469
