304.83838918351466,273.721,244.171,318.453,240.444,359.457,220.563,388.035,200.682,396.733,174.589,342.061,172.104,375.61,144.768,394.248,153.465,395.491,170.861,332.121,160.921,373.125,131.1,390.52,149.738,399.218,167.133,324.665,152.223,360.699,126.129,383.065,146.01,381.823,160.921,318.453,149.738,349.516,132.342,361.942,134.827,378.095,163.406
307.8653345750378,275.754,251.344,315.911,250.089,358.577,231.265,388.694,208.677,397.478,182.325,347.283,184.835,378.655,167.266,394.969,160.992,392.459,179.815,335.989,171.031,376.145,140.914,396.224,154.717,397.478,172.286,327.205,162.247,366.106,137.149,387.439,152.208,381.165,168.521,319.675,159.737,357.322,137.149,369.871,143.423,377.4,169.776
313.12340427537515,280.181,217.851,322.299,217.851,369.523,202.535,398.878,183.391,411.641,156.588,358.036,150.206,393.773,119.575,409.089,133.614,409.089,154.035,349.102,134.891,391.22,108.088,405.26,127.233,410.365,147.654,340.168,127.233,379.733,102.983,396.326,124.68,392.497,141.272,331.233,124.68,363.141,109.364,378.457,115.746,381.01,134.891
315.3928314102906,294.473,250.777,333.04,246.92,378.035,231.494,408.889,213.496,423.03,194.212,367.75,183.928,403.746,162.073,419.173,168.501,415.316,189.07,361.323,169.786,401.175,145.361,420.459,164.644,423.03,185.213,352.324,163.359,392.176,140.218,412.745,160.787,410.174,178.785,349.753,159.502,381.892,144.075,396.033,159.502,403.746,180.071
297.32299766583816,275.933,214.714,314.714,212.29,360.767,194.111,387.429,173.509,391.064,148.058,351.071,152.906,383.793,132.303,395.912,132.303,388.641,145.635,341.376,140.787,380.157,112.913,388.641,123.82,382.581,135.939,331.681,128.668,363.19,100.794,376.521,117.761,368.038,132.303,317.138,123.82,345.012,104.43,359.555,106.853,354.707,123.82
308.1193101722123,285.427,300.167,325.616,292.631,367.062,268.769,387.156,246.162,389.668,221.044,348.223,227.323,384.645,193.413,393.436,200.949,387.156,217.276,335.664,216.02,374.597,178.342,383.389,197.181,378.365,216.02,324.36,207.229,357.014,172.063,368.318,192.157,364.55,208.484,311.801,205.973,338.176,178.342,354.503,185.878,351.991,205.973
305.92909068115773,288.692,241.508,328.596,241.508,369.747,229.038,399.675,209.086,410.898,186.64,359.771,179.158,398.428,155.465,409.651,164.194,408.404,185.393,352.289,166.688,397.181,142.996,409.651,161.7,410.898,180.405,348.548,160.453,387.205,140.502,403.416,159.206,398.428,171.676,341.066,156.712,377.229,141.749,388.452,154.218,397.181,172.923
305.34643258600545,299.764,248.824,340.836,246.335,386.887,232.644,410.535,210.241,418.003,186.593,376.93,184.104,414.269,164.19,420.492,165.434,413.024,182.859,363.24,172.902,406.801,144.276,411.78,162.945,409.29,175.391,353.283,162.945,390.621,133.074,400.578,155.477,391.866,171.657,340.836,156.722,371.952,136.808,383.153,146.765,380.664,165.434
305.25488675859066,262.912,200.95,307.705,199.706,350.009,181.042,377.383,161.134,388.581,138.738,337.567,130.028,368.673,107.632,387.337,113.853,388.581,132.517,327.613,120.074,367.429,91.4565,387.337,110.12,391.069,128.784,318.903,111.364,357.475,85.2352,377.383,107.632,377.383,121.318,310.193,108.876,345.032,92.7007,357.475,97.6777,361.208,118.83
300.78859687162344,316.997,225.151,355.004,225.151,401.594,214.117,431.019,194.5,439.601,173.658,400.368,168.753,433.471,154.041,444.505,155.267,433.471,171.205,390.56,155.267,432.245,134.424,438.375,146.685,431.019,162.623,380.751,144.233,418.759,123.39,428.567,139.328,417.533,154.041,369.717,136.876,402.82,118.486,410.176,129.52,402.82,145.459
322.29735914834924,233.779,250.171,278.445,239.662,320.484,213.387,341.503,187.113,348.072,156.898,296.837,175.29,328.366,125.369,341.503,141.133,344.131,156.898,281.072,162.153,320.484,118.8,338.876,138.506,349.385,155.584,267.935,154.27,303.406,113.545,329.68,137.192,325.739,151.643,257.426,149.015,287.641,124.055,306.033,125.369,316.543,146.388
318.05440405062774,230.628,235.103,273.41,228.621,316.192,201.396,338.231,175.468,346.009,148.243,294.153,158.614,325.267,111.943,339.527,127.5,343.417,146.947,281.189,145.65,320.081,105.461,335.638,126.204,346.009,145.65,269.521,136.575,303.228,98.9792,326.563,123.611,325.267,137.872,257.853,135.279,285.078,113.24,304.524,114.536,320.081,136.575
306.7297467576302,181.788,232.35,220.546,221.098,263.055,192.342,280.559,162.336,278.058,133.58,238.05,159.835,264.305,126.078,275.558,119.827,273.057,134.83,225.547,146.082,254.303,103.574,266.806,112.325,269.306,129.829,209.294,134.83,236.8,94.8217,254.303,108.575,253.053,122.327,198.042,131.079,219.296,102.323,234.299,99.8228,245.552,112.325
310.87162047700656,298.244,266.543,338.792,265.276,381.875,248.803,414.821,227.262,426.225,204.453,373.005,199.385,408.485,182.912,423.691,179.11,421.157,200.652,362.868,186.713,407.218,158.836,422.424,176.576,424.958,196.85,356.532,177.843,395.814,153.768,418.622,174.042,412.287,189.248,348.93,175.309,388.211,155.035,400.882,166.439,408.485,190.515
320.996720232466,282.824,246.368,323.385,245.059,371.796,233.284,399.272,212.349,407.123,183.564,365.254,190.106,397.964,171.788,405.814,161.321,395.347,180.947,354.786,173.097,395.347,149.545,404.506,161.321,399.272,173.097,345.628,162.63,380.955,140.387,394.039,154.779,382.263,170.48,332.544,158.704,365.254,139.078,377.029,143.003,367.871,161.321
317.0381548899123,302.775,254.65,341.543,252.066,386.773,236.558,417.787,221.051,430.71,201.667,377.727,190.036,412.618,169.36,429.418,174.529,424.249,195.205,369.973,174.529,412.618,152.56,430.71,173.237,432.003,192.621,363.512,169.36,402.28,146.099,421.664,168.068,419.08,184.867,359.635,164.191,391.942,152.56,407.449,165.483,411.326,184.867
301.7368191006858,272.183,233.531,312.77,231.071,353.356,212.622,381.644,191.714,391.483,168.346,341.057,163.426,375.495,135.138,391.483,143.747,390.254,163.426,331.218,152.357,371.805,122.839,390.254,142.518,393.943,160.966,322.609,143.747,361.966,119.149,380.414,140.058,379.184,153.587,316.459,141.288,350.897,122.839,364.426,135.138,370.575,154.817
